Memory Length,4000,
Trigger Level,1.67899e+00,
Source,CH1,
Probe,10.0X,
Vertical Units,V,
Vertical Scale,2.00000e+00,
Vertical Position,-4.00000e+00,
Horizontal Units,S,
Horizontal Scale,1.00000e-04,
Horizontal Position,4.0000000e-04,
Horizontal Mode,Main,
Sampling Period,4.00000e-07,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
-3.812000e-4,3.28e+0,
-3.808000e-4,3.28e+0,
-3.804000e-4,3.36e+0,
-3.800000e-4,3.36e+0,
-3.796000e-4,3.28e+0,
-3.792000e-4,3.28e+0,
-3.788000e-4,3.28e+0,
-3.784000e-4,3.28e+0,
-3.780000e-4,3.28e+0,
-3.776000e-4,3.28e+0,
-3.772000e-4,3.36e+0,
-3.768000e-4,3.36e+0,
-3.764000e-4,3.36e+0,
-3.760000e-4,3.36e+0,
-3.756000e-4,3.36e+0,
-3.752000e-4,3.36e+0,
-3.748000e-4,3.36e+0,
-3.744000e-4,3.36e+0,
-3.740000e-4,3.28e+0,
-3.736000e-4,3.28e+0,
-3.732000e-4,3.36e+0,
-3.728000e-4,3.36e+0,
-3.724000e-4,3.36e+0,
-3.720000e-4,3.36e+0,
-3.716000e-4,3.36e+0,
-3.712000e-4,3.36e+0,
-3.708000e-4,3.28e+0,
-3.704000e-4,3.28e+0,
-3.700000e-4,3.36e+0,
-3.696000e-4,3.36e+0,
-3.692000e-4,3.28e+0,
-3.688000e-4,3.28e+0,
-3.684000e-4,3.28e+0,
-3.680000e-4,3.28e+0,
-3.676000e-4,3.36e+0,
-3.672000e-4,3.36e+0,
-3.668000e-4,3.28e+0,
-3.664000e-4,3.28e+0,
-3.660000e-4,3.36e+0,
-3.656000e-4,3.36e+0,
-3.652000e-4,3.28e+0,
-3.648000e-4,3.28e+0,
-3.644000e-4,3.28e+0,
-3.640000e-4,3.28e+0,
-3.636000e-4,3.36e+0,
-3.632000e-4,3.36e+0,
-3.628000e-4,3.36e+0,
-3.624000e-4,3.36e+0,
-3.620000e-4,3.28e+0,
-3.616000e-4,3.28e+0,
-3.612000e-4,3.28e+0,
-3.608000e-4,3.28e+0,
-3.604000e-4,3.36e+0,
-3.600000e-4,3.36e+0,
-3.596000e-4,3.28e+0,
-3.592000e-4,3.28e+0,
-3.588000e-4,3.28e+0,
-3.584000e-4,3.28e+0,
-3.580000e-4,3.36e+0,
-3.576000e-4,3.36e+0,
-3.572000e-4,3.36e+0,
-3.568000e-4,3.36e+0,
-3.564000e-4,3.36e+0,
-3.560000e-4,3.36e+0,
-3.556000e-4,3.28e+0,
-3.552000e-4,3.28e+0,
-3.548000e-4,3.36e+0,
-3.544000e-4,3.36e+0,
-3.540000e-4,3.36e+0,
-3.536000e-4,3.36e+0,
-3.532000e-4,3.28e+0,
-3.528000e-4,3.28e+0,
-3.524000e-4,3.28e+0,
-3.520000e-4,3.28e+0,
-3.516000e-4,3.28e+0,
-3.512000e-4,3.28e+0,
-3.508000e-4,3.28e+0,
-3.504000e-4,3.28e+0,
-3.500000e-4,3.28e+0,
-3.496000e-4,3.28e+0,
-3.492000e-4,3.28e+0,
-3.488000e-4,3.28e+0,
-3.484000e-4,3.28e+0,
-3.480000e-4,3.28e+0,
-3.476000e-4,3.28e+0,
-3.472000e-4,3.28e+0,
-3.468000e-4,3.28e+0,
-3.464000e-4,3.28e+0,
-3.460000e-4,3.28e+0,
-3.456000e-4,3.28e+0,
-3.452000e-4,3.28e+0,
-3.448000e-4,3.28e+0,
-3.444000e-4,3.28e+0,
-3.440000e-4,3.28e+0,
-3.436000e-4,3.28e+0,
-3.432000e-4,3.28e+0,
-3.428000e-4,3.28e+0,
-3.424000e-4,3.28e+0,
-3.420000e-4,3.28e+0,
-3.416000e-4,3.28e+0,
-3.412000e-4,3.28e+0,
-3.408000e-4,3.28e+0,
-3.404000e-4,3.36e+0,
-3.400000e-4,3.36e+0,
-3.396000e-4,3.28e+0,
-3.392000e-4,3.28e+0,
-3.388000e-4,3.28e+0,
-3.384000e-4,3.28e+0,
-3.380000e-4,3.36e+0,
-3.376000e-4,3.36e+0,
-3.372000e-4,3.28e+0,
-3.368000e-4,3.28e+0,
-3.364000e-4,3.36e+0,
-3.360000e-4,3.36e+0,
-3.356000e-4,3.36e+0,
-3.352000e-4,3.36e+0,
-3.348000e-4,3.28e+0,
-3.344000e-4,3.28e+0,
-3.340000e-4,3.28e+0,
-3.336000e-4,3.28e+0,
-3.332000e-4,3.36e+0,
-3.328000e-4,3.36e+0,
-3.324000e-4,3.28e+0,
-3.320000e-4,3.28e+0,
-3.316000e-4,3.28e+0,
-3.312000e-4,3.28e+0,
-3.308000e-4,3.28e+0,
-3.304000e-4,3.28e+0,
-3.300000e-4,3.28e+0,
-3.296000e-4,3.28e+0,
-3.292000e-4,3.28e+0,
-3.288000e-4,3.28e+0,
-3.284000e-4,3.36e+0,
-3.280000e-4,3.36e+0,
-3.276000e-4,3.28e+0,
-3.272000e-4,3.28e+0,
-3.268000e-4,3.28e+0,
-3.264000e-4,3.28e+0,
-3.260000e-4,3.28e+0,
-3.256000e-4,3.28e+0,
-3.252000e-4,3.28e+0,
-3.248000e-4,3.28e+0,
-3.244000e-4,3.28e+0,
-3.240000e-4,3.28e+0,
-3.236000e-4,3.28e+0,
-3.232000e-4,3.28e+0,
-3.228000e-4,3.36e+0,
-3.224000e-4,3.36e+0,
-3.220000e-4,3.28e+0,
-3.216000e-4,3.28e+0,
-3.212000e-4,3.28e+0,
-3.208000e-4,3.28e+0,
-3.204000e-4,3.28e+0,
-3.200000e-4,3.28e+0,
-3.196000e-4,3.28e+0,
-3.192000e-4,3.28e+0,
-3.188000e-4,3.28e+0,
-3.184000e-4,3.28e+0,
-3.180000e-4,3.28e+0,
-3.176000e-4,3.28e+0,
-3.172000e-4,3.36e+0,
-3.168000e-4,3.36e+0,
-3.164000e-4,3.36e+0,
-3.160000e-4,3.36e+0,
-3.156000e-4,3.36e+0,
-3.152000e-4,3.36e+0,
-3.148000e-4,3.36e+0,
-3.144000e-4,3.36e+0,
-3.140000e-4,3.36e+0,
-3.136000e-4,3.36e+0,
-3.132000e-4,3.28e+0,
-3.128000e-4,3.28e+0,
-3.124000e-4,3.28e+0,
-3.120000e-4,3.28e+0,
-3.116000e-4,3.28e+0,
-3.112000e-4,3.28e+0,
-3.108000e-4,3.28e+0,
-3.104000e-4,3.28e+0,
-3.100000e-4,3.28e+0,
-3.096000e-4,3.28e+0,
-3.092000e-4,3.28e+0,
-3.088000e-4,3.28e+0,
-3.084000e-4,3.28e+0,
-3.080000e-4,3.28e+0,
-3.076000e-4,3.28e+0,
-3.072000e-4,3.28e+0,
-3.068000e-4,3.28e+0,
-3.064000e-4,3.28e+0,
-3.060000e-4,3.36e+0,
-3.056000e-4,3.36e+0,
-3.052000e-4,3.28e+0,
-3.048000e-4,3.28e+0,
-3.044000e-4,3.36e+0,
-3.040000e-4,3.36e+0,
-3.036000e-4,3.28e+0,
-3.032000e-4,3.28e+0,
-3.028000e-4,3.36e+0,
-3.024000e-4,3.36e+0,
-3.020000e-4,3.28e+0,
-3.016000e-4,3.28e+0,
-3.012000e-4,3.28e+0,
-3.008000e-4,3.28e+0,
-3.004000e-4,3.28e+0,
-3.000000e-4,3.28e+0,
-2.996000e-4,3.36e+0,
-2.992000e-4,3.36e+0,
-2.988000e-4,3.28e+0,
-2.984000e-4,3.28e+0,
-2.980000e-4,3.28e+0,
-2.976000e-4,3.28e+0,
-2.972000e-4,3.28e+0,
-2.968000e-4,3.28e+0,
-2.964000e-4,3.36e+0,
-2.960000e-4,3.36e+0,
-2.956000e-4,3.36e+0,
-2.952000e-4,3.36e+0,
-2.948000e-4,3.28e+0,
-2.944000e-4,3.28e+0,
-2.940000e-4,3.28e+0,
-2.936000e-4,3.28e+0,
-2.932000e-4,3.20e+0,
-2.928000e-4,3.20e+0,
-2.924000e-4,3.28e+0,
-2.920000e-4,3.28e+0,
-2.916000e-4,3.28e+0,
-2.912000e-4,3.28e+0,
-2.908000e-4,3.28e+0,
-2.904000e-4,3.28e+0,
-2.900000e-4,3.36e+0,
-2.896000e-4,3.36e+0,
-2.892000e-4,3.28e+0,
-2.888000e-4,3.28e+0,
-2.884000e-4,3.28e+0,
-2.880000e-4,3.28e+0,
-2.876000e-4,3.28e+0,
-2.872000e-4,3.28e+0,
-2.868000e-4,3.28e+0,
-2.864000e-4,3.28e+0,
-2.860000e-4,3.36e+0,
-2.856000e-4,3.36e+0,
-2.852000e-4,3.28e+0,
-2.848000e-4,3.28e+0,
-2.844000e-4,3.28e+0,
-2.840000e-4,3.28e+0,
-2.836000e-4,3.28e+0,
-2.832000e-4,3.28e+0,
-2.828000e-4,3.28e+0,
-2.824000e-4,3.28e+0,
-2.820000e-4,3.28e+0,
-2.816000e-4,3.28e+0,
-2.812000e-4,3.28e+0,
-2.808000e-4,3.28e+0,
-2.804000e-4,3.28e+0,
-2.800000e-4,3.28e+0,
-2.796000e-4,3.28e+0,
-2.792000e-4,3.28e+0,
-2.788000e-4,3.36e+0,
-2.784000e-4,3.36e+0,
-2.780000e-4,3.28e+0,
-2.776000e-4,3.28e+0,
-2.772000e-4,3.28e+0,
-2.768000e-4,3.28e+0,
-2.764000e-4,3.28e+0,
-2.760000e-4,3.28e+0,
-2.756000e-4,3.28e+0,
-2.752000e-4,3.28e+0,
-2.748000e-4,3.28e+0,
-2.744000e-4,3.28e+0,
-2.740000e-4,3.28e+0,
-2.736000e-4,3.28e+0,
-2.732000e-4,3.36e+0,
-2.728000e-4,3.36e+0,
-2.724000e-4,3.36e+0,
-2.720000e-4,3.36e+0,
-2.716000e-4,3.28e+0,
-2.712000e-4,3.28e+0,
-2.708000e-4,3.28e+0,
-2.704000e-4,3.28e+0,
-2.700000e-4,3.36e+0,
-2.696000e-4,3.36e+0,
-2.692000e-4,3.36e+0,
-2.688000e-4,3.36e+0,
-2.684000e-4,3.28e+0,
-2.680000e-4,3.28e+0,
-2.676000e-4,3.28e+0,
-2.672000e-4,3.28e+0,
-2.668000e-4,3.28e+0,
-2.664000e-4,3.28e+0,
-2.660000e-4,3.36e+0,
-2.656000e-4,3.36e+0,
-2.652000e-4,3.36e+0,
-2.648000e-4,3.36e+0,
-2.644000e-4,3.28e+0,
-2.640000e-4,3.28e+0,
-2.636000e-4,3.28e+0,
-2.632000e-4,3.28e+0,
-2.628000e-4,3.28e+0,
-2.624000e-4,3.28e+0,
-2.620000e-4,3.28e+0,
-2.616000e-4,3.28e+0,
-2.612000e-4,3.36e+0,
-2.608000e-4,3.36e+0,
-2.604000e-4,3.28e+0,
-2.600000e-4,3.28e+0,
-2.596000e-4,3.20e+0,
-2.592000e-4,3.20e+0,
-2.588000e-4,3.20e+0,
-2.584000e-4,3.20e+0,
-2.580000e-4,3.28e+0,
-2.576000e-4,3.28e+0,
-2.572000e-4,3.36e+0,
-2.568000e-4,3.36e+0,
-2.564000e-4,3.28e+0,
-2.560000e-4,3.28e+0,
-2.556000e-4,3.36e+0,
-2.552000e-4,3.36e+0,
-2.548000e-4,3.28e+0,
-2.544000e-4,3.28e+0,
-2.540000e-4,3.36e+0,
-2.536000e-4,3.36e+0,
-2.532000e-4,3.28e+0,
-2.528000e-4,3.28e+0,
-2.524000e-4,3.36e+0,
-2.520000e-4,3.36e+0,
-2.516000e-4,3.36e+0,
-2.512000e-4,3.36e+0,
-2.508000e-4,3.28e+0,
-2.504000e-4,3.28e+0,
-2.500000e-4,3.36e+0,
-2.496000e-4,3.36e+0,
-2.492000e-4,3.28e+0,
-2.488000e-4,3.28e+0,
-2.484000e-4,3.36e+0,
-2.480000e-4,3.36e+0,
-2.476000e-4,3.36e+0,
-2.472000e-4,3.36e+0,
-2.468000e-4,3.20e+0,
-2.464000e-4,3.20e+0,
-2.460000e-4,3.28e+0,
-2.456000e-4,3.28e+0,
-2.452000e-4,3.28e+0,
-2.448000e-4,3.28e+0,
-2.444000e-4,3.20e+0,
-2.440000e-4,3.20e+0,
-2.436000e-4,3.28e+0,
-2.432000e-4,3.28e+0,
-2.428000e-4,3.28e+0,
-2.424000e-4,3.28e+0,
-2.420000e-4,3.28e+0,
-2.416000e-4,3.28e+0,
-2.412000e-4,3.28e+0,
-2.408000e-4,3.28e+0,
-2.404000e-4,3.28e+0,
-2.400000e-4,3.28e+0,
-2.396000e-4,3.28e+0,
-2.392000e-4,3.28e+0,
-2.388000e-4,3.28e+0,
-2.384000e-4,3.28e+0,
-2.380000e-4,3.28e+0,
-2.376000e-4,3.28e+0,
-2.372000e-4,3.28e+0,
-2.368000e-4,3.28e+0,
-2.364000e-4,3.36e+0,
-2.360000e-4,3.36e+0,
-2.356000e-4,3.28e+0,
-2.352000e-4,3.28e+0,
-2.348000e-4,3.28e+0,
-2.344000e-4,3.28e+0,
-2.340000e-4,3.36e+0,
-2.336000e-4,3.36e+0,
-2.332000e-4,3.28e+0,
-2.328000e-4,3.28e+0,
-2.324000e-4,3.28e+0,
-2.320000e-4,3.28e+0,
-2.316000e-4,3.28e+0,
-2.312000e-4,3.28e+0,
-2.308000e-4,3.36e+0,
-2.304000e-4,3.36e+0,
-2.300000e-4,3.36e+0,
-2.296000e-4,3.36e+0,
-2.292000e-4,3.28e+0,
-2.288000e-4,3.28e+0,
-2.284000e-4,3.28e+0,
-2.280000e-4,3.28e+0,
-2.276000e-4,3.28e+0,
-2.272000e-4,3.28e+0,
-2.268000e-4,3.28e+0,
-2.264000e-4,3.28e+0,
-2.260000e-4,3.28e+0,
-2.256000e-4,3.28e+0,
-2.252000e-4,3.36e+0,
-2.248000e-4,3.36e+0,
-2.244000e-4,3.36e+0,
-2.240000e-4,3.36e+0,
-2.236000e-4,3.28e+0,
-2.232000e-4,3.28e+0,
-2.228000e-4,3.36e+0,
-2.224000e-4,3.36e+0,
-2.220000e-4,3.36e+0,
-2.216000e-4,3.36e+0,
-2.212000e-4,3.36e+0,
-2.208000e-4,3.36e+0,
-2.204000e-4,3.36e+0,
-2.200000e-4,3.36e+0,
-2.196000e-4,3.28e+0,
-2.192000e-4,3.28e+0,
-2.188000e-4,3.28e+0,
-2.184000e-4,3.28e+0,
-2.180000e-4,3.36e+0,
-2.176000e-4,3.36e+0,
-2.172000e-4,3.28e+0,
-2.168000e-4,3.28e+0,
-2.164000e-4,3.28e+0,
-2.160000e-4,3.28e+0,
-2.156000e-4,3.28e+0,
-2.152000e-4,3.28e+0,
-2.148000e-4,3.36e+0,
-2.144000e-4,3.36e+0,
-2.140000e-4,3.28e+0,
-2.136000e-4,3.28e+0,
-2.132000e-4,3.28e+0,
-2.128000e-4,3.28e+0,
-2.124000e-4,3.28e+0,
-2.120000e-4,3.28e+0,
-2.116000e-4,3.36e+0,
-2.112000e-4,3.36e+0,
-2.108000e-4,3.36e+0,
-2.104000e-4,3.36e+0,
-2.100000e-4,3.36e+0,
-2.096000e-4,3.36e+0,
-2.092000e-4,3.36e+0,
-2.088000e-4,3.36e+0,
-2.084000e-4,3.36e+0,
-2.080000e-4,3.36e+0,
-2.076000e-4,3.28e+0,
-2.072000e-4,3.28e+0,
-2.068000e-4,3.28e+0,
-2.064000e-4,3.28e+0,
-2.060000e-4,3.36e+0,
-2.056000e-4,3.36e+0,
-2.052000e-4,3.36e+0,
-2.048000e-4,3.36e+0,
-2.044000e-4,3.28e+0,
-2.040000e-4,3.28e+0,
-2.036000e-4,3.36e+0,
-2.032000e-4,3.36e+0,
-2.028000e-4,3.28e+0,
-2.024000e-4,3.28e+0,
-2.020000e-4,3.36e+0,
-2.016000e-4,3.36e+0,
-2.012000e-4,3.28e+0,
-2.008000e-4,3.28e+0,
-2.004000e-4,3.36e+0,
-2.000000e-4,3.36e+0,
-1.996000e-4,3.28e+0,
-1.992000e-4,3.28e+0,
-1.988000e-4,3.28e+0,
-1.984000e-4,3.28e+0,
-1.980000e-4,3.36e+0,
-1.976000e-4,3.36e+0,
-1.972000e-4,3.28e+0,
-1.968000e-4,3.28e+0,
-1.964000e-4,3.36e+0,
-1.960000e-4,3.36e+0,
-1.956000e-4,3.28e+0,
-1.952000e-4,3.28e+0,
-1.948000e-4,3.28e+0,
-1.944000e-4,3.28e+0,
-1.940000e-4,3.36e+0,
-1.936000e-4,3.36e+0,
-1.932000e-4,3.28e+0,
-1.928000e-4,3.28e+0,
-1.924000e-4,3.36e+0,
-1.920000e-4,3.36e+0,
-1.916000e-4,3.28e+0,
-1.912000e-4,3.28e+0,
-1.908000e-4,3.28e+0,
-1.904000e-4,3.28e+0,
-1.900000e-4,3.28e+0,
-1.896000e-4,3.28e+0,
-1.892000e-4,3.28e+0,
-1.888000e-4,3.28e+0,
-1.884000e-4,3.36e+0,
-1.880000e-4,3.36e+0,
-1.876000e-4,3.36e+0,
-1.872000e-4,3.36e+0,
-1.868000e-4,3.28e+0,
-1.864000e-4,3.28e+0,
-1.860000e-4,3.28e+0,
-1.856000e-4,3.28e+0,
-1.852000e-4,3.28e+0,
-1.848000e-4,3.28e+0,
-1.844000e-4,3.28e+0,
-1.840000e-4,3.28e+0,
-1.836000e-4,3.36e+0,
-1.832000e-4,3.36e+0,
-1.828000e-4,3.28e+0,
-1.824000e-4,3.28e+0,
-1.820000e-4,3.36e+0,
-1.816000e-4,3.36e+0,
-1.812000e-4,3.28e+0,
-1.808000e-4,3.28e+0,
-1.804000e-4,3.36e+0,
-1.800000e-4,3.36e+0,
-1.796000e-4,3.28e+0,
-1.792000e-4,3.28e+0,
-1.788000e-4,3.36e+0,
-1.784000e-4,3.36e+0,
-1.780000e-4,3.36e+0,
-1.776000e-4,3.36e+0,
-1.772000e-4,3.28e+0,
-1.768000e-4,3.28e+0,
-1.764000e-4,3.36e+0,
-1.760000e-4,3.36e+0,
-1.756000e-4,3.28e+0,
-1.752000e-4,3.28e+0,
-1.748000e-4,3.28e+0,
-1.744000e-4,3.28e+0,
-1.740000e-4,3.28e+0,
-1.736000e-4,3.28e+0,
-1.732000e-4,3.28e+0,
-1.728000e-4,3.28e+0,
-1.724000e-4,3.28e+0,
-1.720000e-4,3.28e+0,
-1.716000e-4,3.28e+0,
-1.712000e-4,3.28e+0,
-1.708000e-4,3.36e+0,
-1.704000e-4,3.36e+0,
-1.700000e-4,3.36e+0,
-1.696000e-4,3.36e+0,
-1.692000e-4,3.28e+0,
-1.688000e-4,3.28e+0,
-1.684000e-4,3.28e+0,
-1.680000e-4,3.28e+0,
-1.676000e-4,3.36e+0,
-1.672000e-4,3.36e+0,
-1.668000e-4,3.36e+0,
-1.664000e-4,3.36e+0,
-1.660000e-4,3.28e+0,
-1.656000e-4,3.28e+0,
-1.652000e-4,3.28e+0,
-1.648000e-4,3.28e+0,
-1.644000e-4,3.28e+0,
-1.640000e-4,3.28e+0,
-1.636000e-4,3.36e+0,
-1.632000e-4,3.36e+0,
-1.628000e-4,3.36e+0,
-1.624000e-4,3.36e+0,
-1.620000e-4,3.28e+0,
-1.616000e-4,3.28e+0,
-1.612000e-4,3.28e+0,
-1.608000e-4,3.28e+0,
-1.604000e-4,3.28e+0,
-1.600000e-4,3.28e+0,
-1.596000e-4,3.28e+0,
-1.592000e-4,3.28e+0,
-1.588000e-4,3.28e+0,
-1.584000e-4,3.28e+0,
-1.580000e-4,3.28e+0,
-1.576000e-4,3.28e+0,
-1.572000e-4,3.28e+0,
-1.568000e-4,3.28e+0,
-1.564000e-4,3.36e+0,
-1.560000e-4,3.36e+0,
-1.556000e-4,3.28e+0,
-1.552000e-4,3.28e+0,
-1.548000e-4,3.28e+0,
-1.544000e-4,3.28e+0,
-1.540000e-4,3.28e+0,
-1.536000e-4,3.28e+0,
-1.532000e-4,3.36e+0,
-1.528000e-4,3.36e+0,
-1.524000e-4,3.28e+0,
-1.520000e-4,3.28e+0,
-1.516000e-4,3.28e+0,
-1.512000e-4,3.28e+0,
-1.508000e-4,3.28e+0,
-1.504000e-4,3.28e+0,
-1.500000e-4,3.28e+0,
-1.496000e-4,3.28e+0,
-1.492000e-4,3.36e+0,
-1.488000e-4,3.36e+0,
-1.484000e-4,3.28e+0,
-1.480000e-4,3.28e+0,
-1.476000e-4,3.20e+0,
-1.472000e-4,3.20e+0,
-1.468000e-4,3.28e+0,
-1.464000e-4,3.28e+0,
-1.460000e-4,3.28e+0,
-1.456000e-4,3.28e+0,
-1.452000e-4,3.28e+0,
-1.448000e-4,3.28e+0,
-1.444000e-4,3.28e+0,
-1.440000e-4,3.28e+0,
-1.436000e-4,3.28e+0,
-1.432000e-4,3.28e+0,
-1.428000e-4,3.36e+0,
-1.424000e-4,3.36e+0,
-1.420000e-4,3.36e+0,
-1.416000e-4,3.36e+0,
-1.412000e-4,3.28e+0,
-1.408000e-4,3.28e+0,
-1.404000e-4,3.28e+0,
-1.400000e-4,3.28e+0,
-1.396000e-4,3.36e+0,
-1.392000e-4,3.36e+0,
-1.388000e-4,3.28e+0,
-1.384000e-4,3.28e+0,
-1.380000e-4,3.28e+0,
-1.376000e-4,3.28e+0,
-1.372000e-4,3.28e+0,
-1.368000e-4,3.28e+0,
-1.364000e-4,3.28e+0,
-1.360000e-4,3.28e+0,
-1.356000e-4,3.28e+0,
-1.352000e-4,3.28e+0,
-1.348000e-4,3.36e+0,
-1.344000e-4,3.36e+0,
-1.340000e-4,3.36e+0,
-1.336000e-4,3.36e+0,
-1.332000e-4,3.36e+0,
-1.328000e-4,3.36e+0,
-1.324000e-4,3.36e+0,
-1.320000e-4,3.36e+0,
-1.316000e-4,3.28e+0,
-1.312000e-4,3.28e+0,
-1.308000e-4,3.28e+0,
-1.304000e-4,3.28e+0,
-1.300000e-4,3.28e+0,
-1.296000e-4,3.28e+0,
-1.292000e-4,3.28e+0,
-1.288000e-4,3.28e+0,
-1.284000e-4,3.36e+0,
-1.280000e-4,3.36e+0,
-1.276000e-4,3.36e+0,
-1.272000e-4,3.36e+0,
-1.268000e-4,3.28e+0,
-1.264000e-4,3.28e+0,
-1.260000e-4,3.28e+0,
-1.256000e-4,3.28e+0,
-1.252000e-4,3.36e+0,
-1.248000e-4,3.36e+0,
-1.244000e-4,3.36e+0,
-1.240000e-4,3.36e+0,
-1.236000e-4,3.36e+0,
-1.232000e-4,3.36e+0,
-1.228000e-4,3.36e+0,
-1.224000e-4,3.36e+0,
-1.220000e-4,3.36e+0,
-1.216000e-4,3.36e+0,
-1.212000e-4,3.36e+0,
-1.208000e-4,3.36e+0,
-1.204000e-4,3.28e+0,
-1.200000e-4,3.28e+0,
-1.196000e-4,3.36e+0,
-1.192000e-4,3.36e+0,
-1.188000e-4,3.36e+0,
-1.184000e-4,3.36e+0,
-1.180000e-4,3.36e+0,
-1.176000e-4,3.36e+0,
-1.172000e-4,3.28e+0,
-1.168000e-4,3.28e+0,
-1.164000e-4,3.28e+0,
-1.160000e-4,3.28e+0,
-1.156000e-4,3.28e+0,
-1.152000e-4,3.28e+0,
-1.148000e-4,3.36e+0,
-1.144000e-4,3.36e+0,
-1.140000e-4,3.36e+0,
-1.136000e-4,3.36e+0,
-1.132000e-4,3.28e+0,
-1.128000e-4,3.28e+0,
-1.124000e-4,3.28e+0,
-1.120000e-4,3.28e+0,
-1.116000e-4,3.28e+0,
-1.112000e-4,3.28e+0,
-1.108000e-4,3.28e+0,
-1.104000e-4,3.28e+0,
-1.100000e-4,3.28e+0,
-1.096000e-4,3.28e+0,
-1.092000e-4,3.28e+0,
-1.088000e-4,3.28e+0,
-1.084000e-4,3.28e+0,
-1.080000e-4,3.28e+0,
-1.076000e-4,3.36e+0,
-1.072000e-4,3.36e+0,
-1.068000e-4,3.28e+0,
-1.064000e-4,3.28e+0,
-1.060000e-4,3.28e+0,
-1.056000e-4,3.28e+0,
-1.052000e-4,3.28e+0,
-1.048000e-4,3.28e+0,
-1.044000e-4,3.36e+0,
-1.040000e-4,3.36e+0,
-1.036000e-4,3.36e+0,
-1.032000e-4,3.36e+0,
-1.028000e-4,3.36e+0,
-1.024000e-4,3.36e+0,
-1.020000e-4,3.36e+0,
-1.016000e-4,3.36e+0,
-1.012000e-4,3.36e+0,
-1.008000e-4,3.36e+0,
-1.004000e-4,3.36e+0,
-1.000000e-4,3.36e+0,
-9.960000e-5,3.36e+0,
-9.920000e-5,3.36e+0,
-9.880000e-5,3.36e+0,
-9.840000e-5,3.36e+0,
-9.800000e-5,3.28e+0,
-9.760000e-5,3.28e+0,
-9.720000e-5,3.28e+0,
-9.680000e-5,3.28e+0,
-9.640000e-5,3.28e+0,
-9.600000e-5,3.28e+0,
-9.560000e-5,3.36e+0,
-9.520000e-5,3.36e+0,
-9.480000e-5,3.28e+0,
-9.440000e-5,3.28e+0,
-9.400000e-5,3.28e+0,
-9.360000e-5,3.28e+0,
-9.320000e-5,3.28e+0,
-9.280000e-5,3.28e+0,
-9.240000e-5,3.28e+0,
-9.200000e-5,3.28e+0,
-9.160000e-5,3.28e+0,
-9.120000e-5,3.28e+0,
-9.080000e-5,3.28e+0,
-9.040000e-5,3.28e+0,
-9.000000e-5,3.28e+0,
-8.960000e-5,3.28e+0,
-8.920000e-5,3.28e+0,
-8.880000e-5,3.28e+0,
-8.840000e-5,3.28e+0,
-8.800000e-5,3.28e+0,
-8.760000e-5,3.28e+0,
-8.720000e-5,3.28e+0,
-8.680000e-5,3.28e+0,
-8.640000e-5,3.28e+0,
-8.600000e-5,3.28e+0,
-8.560000e-5,3.28e+0,
-8.520000e-5,3.28e+0,
-8.480000e-5,3.28e+0,
-8.440000e-5,3.28e+0,
-8.400000e-5,3.28e+0,
-8.360000e-5,3.36e+0,
-8.320000e-5,3.36e+0,
-8.280000e-5,3.36e+0,
-8.240000e-5,3.36e+0,
-8.200000e-5,3.36e+0,
-8.160000e-5,3.36e+0,
-8.120000e-5,3.36e+0,
-8.080000e-5,3.36e+0,
-8.040000e-5,3.36e+0,
